Table S7. The PRI result of 1913 true external FCOCs using the optimal Mouse-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
6423653,2,3,3,3,Good,1.829721167,In,2347,0.088343061,0.826028122
6423657,2,3,3,3,Good,1.691601866,In,8343,0.005701414,0.990745128
6423658,2,3,3,3,Good,1.656668244,In,6787,0.022690061,0.966608069
6423659,2,3,3,3,Good,2.223535012,In,8344,0.073666619,0.853458252
6423660,2,3,3,3,Good,1.963699681,In,8343,0.17244886,0.642155822
6423662,2,3,3,3,Good,2.247182115,In,8344,0.107337245,0.809524479
6423663,2,3,3,3,Good,2.204598041,In,8344,0.110662232,0.792940757
6423667,2,3,3,3,Good,2.120429798,In,8344,0.126626303,0.762083614
6423671,2,3,3,3,Good,2.204598041,In,8344,0.110662232,0.792940757
6423672,2,3,3,3,Good,1.643616829,In,8343,0.026155297,0.958907528
6423673,2,3,3,3,Good,1.653664993,In,8343,0.021872213,0.965403861
6423674,2,3,3,3,Good,1.628271974,In,8343,0.038917936,0.920802886
6423675,2,3,3,3,Good,1.636612347,In,8343,0.037408727,0.92576824
6423676,2,3,3,3,Good,1.669066078,In,6781,0.065377345,0.868100334
6423677,2,3,3,3,Good,1.551389677,In,6787,0.068166248,0.90597545
6423678,2,3,3,3,Good,1.689741288,In,6781,0.067009704,0.853303047
6423680,2,3,3,3,Good,1.635740384,In,8343,0.029512675,0.95387606
6423685,2,3,3,3,Good,1.653635256,In,6781,0.064822892,0.879144201
6423686,2,3,3,3,Good,1.628818752,In,8343,0.032463058,0.949497913
6423687,2,3,3,3,Good,1.704123675,In,6781,0.068711437,0.843009546
6423688,2,3,3,3,Good,1.442067074,In,6787,0.150604365,0.770494949
6423689,2,3,3,3,Good,1.483305393,In,8343,0.094855135,0.819880359
6423690,2,3,3,3,Good,1.504506114,In,6787,0.088418098,0.881355471
6423691,2,3,3,3,Good,2.378674304,In,8344,0.178553197,0.729269294
6423692,2,3,3,3,Good,2.155730031,In,8344,0.118594397,0.774727875
6423699,2,3,3,3,Good,2.20243062,In,8344,0.110925368,0.79211484
6423700,2,3,3,3,Good,1.741659729,In,2347,0.060962331,0.908639883
6423701,2,3,3,3,Good,1.670337437,In,2391,0.145209941,0.784633626
6423702,2,3,3,3,Good,1.699033876,In,8343,0.140256558,0.716375908
6423704,2,3,3,3,Good,1.684488456,In,6787,0.035234597,0.943306781
6423705,2,3,3,3,Good,1.709196332,In,6787,1.85E-10,1
6423706,2,3,3,3,Good,1.79574155,In,3026,0.064915598,0.854946781
6423713,2,3,3,3,Good,1.641966375,In,6787,0.029040689,0.957657866
6423714,2,3,3,3,Good,1.649799455,In,6787,0.025657108,0.962405756
6423715,2,3,3,3,Good,2.217548619,In,8344,0.088442695,0.835086032
6423716,2,3,3,3,Good,1.655441143,In,6787,0.023220121,0.965854641
6423719,2,3,3,3,Good,1.66225036,In,6787,0.020278808,0.970050324
6423722,2,3,3,3,Good,1.790358749,In,3026,0.064658116,0.859183342
6423723,2,3,3,3,Good,1.549785636,In,6787,0.068859131,0.905110416
6423724,2,3,3,3,Good,1.63475283,In,6787,0.03899708,0.926350336
6423725,2,3,3,3,Good,1.764207459,In,33934,0.034756881,0.935595674
6423727,2,3,3,3,Good,1.652695949,In,6787,0.070166576,0.896281424
6423728,2,3,3,3,Good,1.725594571,In,3026,0.067048759,0.840899595
6423736,2,3,3,3,Good,1.702845692,In,8343,9.09E-04,0.998513424
6423737,2,3,3,3,Good,2.19917914,In,8344,0.112371324,0.796669435
6423738,2,3,3,3,Good,2.89678247,In,8344,0.159616879,0.781185223
6423739,2,3,3,3,Good,2.901199152,In,8344,0.173907732,0.741598821
6423741,2,3,3,3,Good,1.916888099,In,6787,0.075778276,0.882602655
6423742,2,3,3,3,Good,1.644454842,In,6787,0.037333857,0.931858241
6423749,2,3,3,3,Good,2.727304069,In,8573,0.164909778,0.824491686
6423750,2,3,3,3,Good,1.709238589,In,3026,0.069168234,0.830594968
6423751,2,3,3,3,Good,1.717284535,In,8343,0.03579234,0.929030383
6423752,2,3,3,3,Good,1.781298646,In,3026,0.024281382,0.947723215
6423758,2,3,3,3,Good,1.533076307,In,6787,0.076076902,0.896196605
6423759,2,3,3,3,Good,1.707137653,In,6781,0.003455607,0.993053215
6423760,2,3,3,3,Good,2.175010743,In,8344,0.155776973,0.814358646
6423761,2,3,3,3,Good,1.716891469,In,33934,0.001052457,0.998259238
6423762,2,3,3,3,Good,1.753167181,In,3026,0.064805905,0.858862135
6423763,2,3,3,3,Good,1.768212755,In,3026,0.064339187,0.868991212
6423764,2,3,3,3,Good,3.432742941,In,15854,0.27572765,0.685472997
6423765,2,3,3,3,Good,3.044057592,In,3066716,0.1606392,0.805713904
6423767,2,3,3,3,Good,2.607034111,In,3034829,0.353796298,0.676997993
6423768,2,3,3,3,Good,3.373598487,In,202896,0.353012842,0.572576723
6423769,3,3,3,3,Good,3.422933438,In,3079009,0.277259027,0.611041028
6423770,3,3,3,3,Good,2.593817316,In,41821,0.104300506,0.772875396
6423771,2,3,3,3,Good,2.412467692,In,2391,0.193191588,0.822698922
6423772,3,2,3,3,Good,4.131192054,In,3079009,0.313557699,0.609622958
6423781,3,2,3,3,Good,4.388229484,In,36713,0.353506829,0.552770645
6423782,3,2,3,3,Good,4.37152014,In,36713,0.351832006,0.5554292
6423783,3,2,3,3,Good,4.385505825,In,36713,0.353373575,0.553759945
6423784,3,2,3,3,Good,4.31377048,In,3066712,0.445039054,0.52489041
6423786,2,3,3,3,Good,3.505651263,In,70897,0.359260741,0.664719775
6423787,3,2,3,3,Good,4.373407828,In,36713,0.352835114,0.558154238
6423794,3,3,3,3,Good,2.943557303,In,41821,0.153778765,0.735270079
6423795,3,3,3,3,Good,2.79767674,In,15854,0.130573263,0.765230935
6423796,2,3,3,3,Good,3.14237351,In,3079007,0.204090711,0.782398675
6423797,2,3,3,3,Good,2.324408168,In,202896,0.179341331,0.71317032
6423798,3,3,3,3,Good,2.588532998,In,65913,0.092561007,0.724557159
6423799,2,3,3,3,Good,2.959457554,In,15854,0.138056443,0.819523045
6423808,3,3,3,3,Good,2.983509076,In,3079009,0.117101903,0.791715858
6423809,2,3,3,3,Good,2.772349733,In,3066718,0.233425721,0.679982711
6423810,2,3,2,3,Good,3.722058431,In,3066712,0.360108665,0.743882865
6423811,3,3,3,3,Good,2.545171339,In,8573,0.282768804,0.600096453
6423812,3,3,3,3,Good,2.379948053,In,767036,0.106312152,0.63974928
6423814,3,3,3,3,Good,1.470866538,In,6623,0.092842811,0.593925908
6423816,3,3,3,3,Good,2.515542207,In,8573,0.240020969,0.672011636
6423822,3,3,3,3,Good,2.678513678,In,3079007,0.294046295,0.626227054
6423823,2,3,3,3,Good,2.68755911,In,3066712,0.20467412,0.793797687
6423824,3,3,3,3,Good,3.06389297,In,3079009,0.11229504,0.747279788
6423825,2,3,3,3,Good,2.389797012,In,24072,0.269952546,0.711731247
6423826,2,3,3,3,Good,1.476880628,In,3089902,0.183696889,0.777394519
6423827,2,3,3,3,Good,3.084661321,In,4115,0.285556356,0.59034207
6423836,3,3,3,3,Good,2.782216684,In,3079009,0.162488294,0.676668825
6423837,2,3,3,3,Good,2.354639032,In,2391,0.304809049,0.67765427
6423838,2,3,3,3,Good,2.076019919,In,5502,0.150116777,0.637305226
6423839,2,3,3,3,Good,3.023741606,In,3066718,0.200035191,0.743974896
6423841,3,3,3,3,Good,2.537365402,In,3066716,0.14273113,0.773405493
6423842,3,3,3,3,Good,2.945171011,In,3079009,0.094006709,0.816068868
6423850,2,3,3,3,Good,3.402551465,In,26391,0.358094615,0.733442919
6423851,2,3,3,3,Good,2.928636091,In,3079009,0.098995184,0.828409272
6423855,3,3,3,3,Good,3.54407545,In,3066716,0.293332782,0.620369628
6423859,3,3,3,3,Good,2.182907487,In,65913,0.099884024,0.738050239
6423860,2,3,3,3,Good,2.196293055,In,8344,0.189780043,0.639041748
6481345,2,3,3,3,Good,3.373945862,In,214768,0.111368188,0.873664498
6481346,2,3,3,3,Good,2.780973354,In,3066715,0.271806674,0.680371091
6610909,2,3,3,3,Good,2.836084538,In,3066712,0.199258785,0.795381834
6611897,2,3,3,3,Good,1.747752042,In,3089902,0.294455914,0.581177982
6612328,3,3,3,3,Good,2.614238412,In,41821,0.093360615,0.783436572
6711651,2,3,3,3,Good,2.893179216,In,3066715,0.28454369,0.717612019
9096217,2,3,3,3,Good,2.950229201,In,3066716,0.124042411,0.804096048
9807612,3,3,3,3,Good,2.83048436,In,3066716,0.119878614,0.807625832
9830397,2,3,3,3,Good,2.960784777,In,3066716,0.075288176,0.872121654
9850554,3,3,3,3,Good,2.867249896,In,214768,0.212128145,0.757528145
9873088,2,3,3,3,Good,2.950123471,In,15854,0.136841467,0.762933563
9894236,2,3,3,3,Good,2.860540681,In,3259,0.321858056,0.633112893
9894885,3,3,3,3,Good,2.291062473,In,8573,0.307083047,0.503497821
9895349,3,3,3,3,Good,2.305835101,In,8573,0.308941384,0.520364812
9916234,3,3,3,3,Good,2.680775072,In,3079009,0.228444034,0.651307956
9937257,3,3,3,3,Good,2.941956624,In,8573,0.304280445,0.526404015
9959091,2,3,2,3,Good,3.10616107,In,3079007,0.149213497,0.788640278
9960278,3,3,3,3,Good,2.229218395,In,3047068,0.098586011,0.625532933
9968960,2,3,3,3,Good,2.063430323,In,3089902,0.25924351,0.669233752
10001307,2,3,3,3,Good,2.223453298,In,3066712,0.197932055,0.78958789
10001484,2,3,2,3,Good,2.39095095,In,3066715,0.159353086,0.83717854
10002194,2,3,3,3,Good,3.078912201,In,100191,0.341229408,0.690833835
10002315,2,3,3,3,Good,1.812990284,In,6787,0.299202601,0.448312363
10003569,2,3,3,3,Good,1.715131901,In,24072,0.24515253,0.714430608
10004199,2,3,3,3,Good,3.098758337,In,3066718,0.08019714,0.88738849
10005293,2,3,3,3,Good,2.316586416,In,3034829,0.135590599,0.834586949
10010188,2,3,3,3,Good,3.283643747,In,3066718,0.221520913,0.682602161
10015450,3,3,3,3,Good,2.294491816,In,5502,0.120608678,0.754254797
10020324,3,3,3,3,Good,1.601650656,In,6623,0.079252643,0.602316663
10022409,3,3,3,3,Good,2.126026878,In,8573,0.297924672,0.563239328
10023637,2,3,3,3,Good,2.334652428,In,3079007,0.353525726,0.558462424
10024541,2,3,3,3,Good,2.201045144,In,202896,0.056287975,0.90398652
10025697,3,3,3,3,Good,2.500284058,In,767036,0.115859351,0.679830558
10026593,2,3,3,3,Good,3.193430837,In,8344,0.260926726,0.626934716
10026973,2,3,3,3,Good,2.206751506,In,3034829,0.149560291,0.779067134
10027326,3,3,3,3,Good,2.515238663,In,65913,0.051199127,0.823617613
10027415,3,3,3,3,Good,2.844209119,In,8573,0.308878492,0.548530011
10028025,3,3,3,3,Good,1.900810819,In,8573,0.329587099,0.483504239
10028371,3,3,3,3,Good,2.397873595,In,767036,0.115493498,0.6108285
10028580,2,3,2,3,Good,3.427635877,In,3066715,0.114534839,0.834174505
10028620,3,3,3,3,Good,3.075306757,In,41819,0.148790463,0.584782913
10030273,3,3,3,3,Good,2.598317416,In,41819,0.043981282,0.843537704
10030690,2,3,2,3,Good,3.592050389,In,3066715,0.331705897,0.720185897
10031160,2,3,3,3,Good,2.475600196,In,202896,0.268240403,0.558358436
10043684,2,3,3,3,Good,3.385193591,In,30580,0.385704658,0.433312675
10043877,2,3,3,3,Good,2.325743595,In,3066712,0.168294454,0.783742885
10044424,2,3,3,3,Good,2.786680091,In,8344,0.316922163,0.657549826
10046140,2,3,3,3,Good,3.449925729,In,26391,0.213827031,0.792469469
10046742,2,3,3,3,Good,3.495365583,In,26391,0.21499496,0.784712491
10049406,2,3,3,3,Good,3.302687375,In,3066718,0.263672901,0.659208284
10049518,2,3,3,3,Good,3.041910271,In,15854,0.25335229,0.698773026
10049519,3,3,3,3,Good,2.523606242,In,8573,0.312811402,0.501973899
10050234,3,3,3,3,Good,2.850833548,In,3079009,0.100848652,0.816325133
10050460,2,3,3,3,Good,1.56549788,In,5502,0.106511062,0.694099978
10050830,2,3,3,3,Good,1.579206137,In,5502,0.103305715,0.700604621
10050886,2,3,3,3,Good,1.851046387,In,5502,0.101639405,0.731206379
10051397,2,3,3,3,Good,1.81122852,In,10708,0.21011663,0.510426335
10051586,3,3,3,3,Good,2.139545627,In,3066715,0.339971844,0.603043146
10052208,3,3,3,3,Good,2.32738801,In,3079009,0.117346635,0.755830477
10052359,2,3,3,3,Good,2.516166133,In,3066715,0.301876409,0.647479887
10054525,3,3,2,3,Good,2.879459965,In,3079007,0.16135374,0.823604043
10056381,3,3,3,3,Good,3.412036711,In,3066718,0.268968789,0.637470278
10066776,3,3,3,3,Good,3.391750207,In,3066712,0.383246066,0.585998883
10067750,3,3,3,3,Good,2.695938002,In,3079007,0.25879092,0.630313362
10067865,3,3,3,3,Good,2.579889747,In,41819,0.043304818,0.866759885
10069197,3,3,3,3,Good,2.413827118,In,767036,0.105642468,0.711878612
10069314,2,3,3,3,Good,2.404701166,In,24072,0.340526075,0.646940264
10071202,2,3,3,3,Good,2.25450678,In,3066712,0.145112102,0.810508382
10072100,2,3,3,3,Good,2.63505151,In,3066712,0.191277895,0.746184747
10073488,3,3,3,3,Good,3.045182531,In,3047066,0.019521705,0.954006692
10073501,2,3,3,3,Good,2.682777843,In,3034829,0.218202682,0.774214249
10074770,3,3,3,3,Good,2.535642774,In,4115,0.242555092,0.724718708
10075340,3,3,3,3,Good,2.662381514,In,41819,0.055054081,0.762805409
10075527,2,3,3,3,Good,3.202938204,In,3066718,0.187964455,0.761356115
10075632,2,3,3,3,Good,1.864419958,In,3089902,0.214814223,0.753921651
10075669,2,3,3,3,Good,2.903071315,In,202896,0.324321425,0.496280989
10075781,3,3,3,3,Good,2.296675284,In,8573,0.328190595,0.464535932
10076629,2,3,3,3,Good,2.96042092,In,8344,0.236579883,0.615063913
10076988,2,3,3,3,Good,2.248715323,In,3034829,0.332118352,0.6589254
10079282,2,3,3,3,Good,1.617620368,In,5502,0.095991371,0.7194994
10087551,2,3,3,3,Good,1.82999842,In,5502,0.062092568,0.83901516
10087972,3,3,3,3,Good,2.251131482,In,65913,0.183207799,0.6689195
10089894,3,3,3,3,Good,2.340340009,In,767036,0.121782867,0.664754163
10090028,3,3,3,3,Good,2.591503047,In,41819,0.103623748,0.610329746
10091449,3,3,3,3,Good,3.41109465,In,3066712,0.272743885,0.72004266
10094165,3,3,3,3,Good,2.268344693,In,5502,0.094716311,0.801380655
10096120,3,3,3,3,Good,2.294032521,In,8554,0.232103275,0.561444632
10096504,3,3,3,3,Good,2.79909554,In,214768,0.081271651,0.82464251
10106658,3,3,3,3,Good,2.579084538,In,41819,0.043305186,0.866551421
10111260,3,3,3,3,Good,2.350373402,In,3047068,0.077282772,0.705119052
10112122,3,3,3,3,Good,3.776529529,In,3079009,0.357509353,0.550690577
10113416,2,3,3,3,Good,2.981356308,In,12442,0.28898412,0.618530733
10114069,2,3,3,3,Good,2.817790566,In,3079009,0.227946207,0.652469804
10116600,3,3,3,3,Good,2.619846181,In,41819,0.046351037,0.816407585
10116601,2,3,3,3,Good,2.126253286,In,3066715,0.424774762,0.519740537
10116686,2,3,3,3,Good,2.188524173,In,3034829,0.315221218,0.700999114
10117100,2,3,3,3,Good,3.278270766,In,3066198,0.283946084,0.705538259
10118021,2,3,3,3,Good,2.95867368,In,3034829,0.242080755,0.753310478
10118432,2,3,3,3,Good,2.751507407,In,3034829,0.300322678,0.702980939
10118939,2,3,3,3,Good,1.752257646,In,3089902,0.224442765,0.723020198
10119165,3,3,3,3,Good,2.247168352,In,5502,0.123003452,0.754092298
10119166,2,3,3,3,Good,1.808289723,In,5502,0.163399957,0.697768648
10119594,2,3,3,3,Good,1.889139433,In,5502,0.134059234,0.680269163
10120056,2,3,3,3,Good,1.77827531,In,5502,0.217745164,0.575524424
10121916,2,3,3,3,Good,3.475014491,In,3066198,0.310346311,0.646838203
10126141,3,3,3,3,Good,2.847698665,In,8573,0.311530739,0.543847786
10127229,2,3,3,3,Good,2.363719469,In,2391,0.348659427,0.651500309
10127732,3,3,3,3,Good,2.545753759,In,65913,0.085821968,0.777404119
10128168,2,3,3,3,Good,2.753680939,In,15854,0.092360471,0.859626487
10128251,3,3,3,3,Good,2.617407631,In,41819,0.046003478,0.819480597
10128517,3,3,3,3,Good,3.230456565,In,3079009,0.136761105,0.725221221
10132527,2,3,3,3,Good,2.970720885,In,4115,0.21941918,0.733427918
10133188,2,3,3,3,Good,3.779060219,In,4485134,0.325270272,0.74047217
10135233,2,3,3,3,Good,3.076946218,In,3066716,0.078676577,0.846804623
10135283,2,3,3,3,Good,3.52961955,In,26391,0.228023594,0.768409697
10135356,2,3,3,3,Good,2.697848907,In,3066712,0.115444481,0.898240074
10136636,2,3,3,3,Good,3.084730276,In,3079009,0.174342567,0.669516542
10138344,3,3,3,3,Good,3.024939781,In,3079009,0.184221688,0.656867951
10138827,3,3,3,3,Good,2.621715195,In,3047068,0.101579126,0.619005572
10139335,3,3,3,3,Good,2.584392836,In,3047068,0.105451183,0.599297252
10139750,3,3,3,3,Good,2.322327039,In,65913,0.088133027,0.765517089
10140962,2,3,3,3,Good,1.570128858,In,5502,0.132029799,0.704112645
10141224,3,3,3,3,Good,2.702754228,In,41819,0.066581942,0.711928522
10141764,3,3,3,3,Good,2.531470632,In,3047068,0.045556839,0.834668006
10142083,3,3,3,3,Good,2.582640627,In,41821,0.227732331,0.648449854
10142154,2,3,3,3,Good,2.757564535,In,3066712,0.219477717,0.706674959
10143555,3,3,3,3,Good,2.174712688,In,3066716,0.213445985,0.621934269
10144497,3,3,3,3,Good,3.053215592,In,3079009,0.107396913,0.820511896
10144882,2,3,3,3,Good,2.657824432,In,15854,0.16790462,0.844764674
10145517,2,3,3,3,Good,3.521306677,In,4115,0.326373284,0.608703567
10150190,2,3,3,3,Good,3.344340094,In,3066712,0.336547088,0.690553239
10152092,2,3,3,3,Good,2.375358223,In,26391,0.280883101,0.701279476
10152160,3,3,3,3,Good,2.607107132,In,8344,0.227826596,0.639909448
10152224,2,3,3,3,Good,2.44020574,In,202896,0.14341757,0.7864049
10153422,2,3,3,3,Good,3.044577026,In,15854,0.219805265,0.721323341
10154443,2,3,3,3,Good,3.29528028,In,70897,0.391986592,0.649088362
10154699,2,3,3,3,Good,2.156873843,In,3034829,0.377477356,0.622153801
10155101,3,3,3,3,Good,2.823353046,In,8573,0.238070824,0.644623319
10155156,3,3,3,3,Good,2.657903366,In,3047068,0.099957777,0.639393501
10155767,3,3,3,3,Good,2.640804004,In,3047068,0.10045237,0.629595146
10156132,2,3,3,3,Good,3.215340049,In,3066712,0.260474665,0.69305303
10157854,2,3,3,3,Good,1.995306694,In,6626,0.069947816,0.820971981
10158402,2,3,3,3,Good,1.620658066,In,5502,0.096452166,0.724180932
10159284,2,3,3,3,Good,3.048621087,In,26391,0.395058907,0.637389994
10159466,2,3,3,3,Good,1.251095301,In,3089902,0.281110016,0.598176239
10159612,2,3,3,3,Good,2.101098663,In,202896,0.084717143,0.857395737
10162268,3,3,3,3,Good,3.622731285,In,3079007,0.290489769,0.647088372
10162689,3,3,3,3,Good,2.383251722,In,3047068,0.072626697,0.729182164
10162745,3,3,3,3,Good,2.359155286,In,10708,0.225427196,0.509925835
10163759,2,3,3,3,Good,2.553432785,In,3066712,0.216445157,0.706831813
10164066,3,3,3,3,Good,2.328282461,In,65913,0.179016177,0.620813608
10164673,3,3,3,3,Good,2.554223503,In,10708,0.228820544,0.486136764
10164937,3,3,3,3,Good,2.682231705,In,41819,0.06042905,0.737790595
10164938,3,3,3,3,Good,3.243797424,In,3079009,0.141854366,0.717916997
10165778,2,3,3,3,Good,2.093903738,In,18725,0.300386316,0.606868587
10166371,2,3,2,3,Good,3.109703629,In,3259,0.319886848,0.667144228
10169163,3,3,3,3,Good,2.302987745,In,65913,0.072020803,0.809582287
10174196,3,3,3,3,Good,1.705223646,In,6623,0.097818913,0.532994493
10174371,2,3,3,3,Good,1.668511605,In,5502,0.111863141,0.682400573
10174790,3,3,3,3,Good,3.564893222,In,3066716,0.274944778,0.63199164
10178201,3,3,3,3,Good,3.219657296,In,3079009,0.150976508,0.743973647
10179810,3,3,3,3,Good,2.349284599,In,8554,0.305687781,0.566442373
10181513,3,3,3,3,Good,2.575727918,In,3079009,0.104407052,0.796821887
10182115,3,3,3,3,Good,2.508777242,In,3079007,0.240570684,0.681046194
10182177,3,3,3,3,Good,3.130258069,In,3079009,0.1041291,0.83011499
10184212,3,3,2,3,Good,2.455833007,In,3066715,0.189800897,0.801185943
10184221,2,3,2,3,Good,3.677831459,In,4485134,0.461025546,0.584186847
10184486,2,3,3,3,Good,2.891596424,In,3066712,0.144554878,0.832680993
10185137,3,3,3,3,Good,2.855909336,In,3079009,0.114565365,0.78844349
10186331,3,3,3,3,Good,2.776716149,In,3079009,0.067713997,0.86149611
10186423,2,3,3,3,Good,2.053112239,In,6787,0.248951222,0.5485826
10186649,2,3,3,3,Good,3.412513952,In,3066712,0.354396267,0.675819286
10187126,2,3,2,3,Good,2.133534199,In,100191,0.396351409,0.643612618
10187234,3,3,3,3,Good,2.233361464,In,5502,0.077089869,0.793441597
10187808,2,3,3,3,Good,2.028601018,In,5502,0.067508836,0.807529903
10188467,3,3,3,3,Good,2.339940371,In,3079009,0.113534322,0.757376102
10188746,3,3,3,3,Good,2.33462681,In,5502,0.17708417,0.600889624
10195017,3,3,3,3,Good,2.819720792,In,41821,0.178133996,0.675040035
10195170,3,3,3,3,Good,2.640983514,In,41819,0.050106855,0.789770741
10200226,3,3,3,3,Good,2.518887039,In,3047068,0.047391081,0.822372938
10200771,3,3,3,3,Good,2.356492336,In,4115,0.211128814,0.710568446
10202488,2,3,2,3,Good,3.471786082,In,3066715,0.156538285,0.83175122
10202738,2,3,3,3,Good,2.397704101,In,18725,0.350615206,0.633949488
10202761,2,3,3,3,Good,2.829282072,In,202896,0.390438754,0.46113637
10204938,3,3,3,3,Good,1.734064345,In,6623,0.07339234,0.608759402
10205283,2,3,3,3,Good,1.977576513,In,5502,0.090282377,0.756742661
10205424,3,3,3,3,Good,2.569093089,In,3047068,0.107633244,0.591576122
10205431,2,3,3,3,Good,1.69492918,In,6626,0.114109028,0.651522628
10205593,2,3,3,3,Good,1.77933838,In,5502,0.099890258,0.688697222
10205815,2,3,3,3,Good,1.85401247,In,5502,0.19721142,0.694145142
10205876,2,3,3,3,Good,1.825782293,In,5502,0.109701644,0.719838644
10206758,2,3,3,3,Good,2.179307147,In,3034829,0.315778856,0.698474072
10207703,2,3,3,3,Good,2.383169244,In,202896,0.257899789,0.602928651
10209386,3,3,3,3,Good,2.382369783,In,3079009,0.112922246,0.779283249
10210082,3,3,3,3,Good,2.607467406,In,41819,0.044790962,0.832007071
10211410,2,3,3,3,Good,1.955764118,In,5502,0.121199193,0.680692106
10212461,3,3,3,3,Good,2.829188448,In,8573,0.308682037,0.553109096
10215062,3,3,3,3,Good,2.454577788,In,4115,0.201666331,0.739600785
10217067,2,3,3,3,Good,2.471078872,In,3066712,0.199363928,0.737774289
10217295,3,3,3,3,Good,3.302607481,In,8573,0.329498492,0.543023033
10217755,3,3,3,3,Good,3.08244564,In,41819,0.148995196,0.57851783
10217780,2,3,3,3,Good,2.769655465,In,3034829,0.370688761,0.639298184
10217823,2,3,3,3,Good,3.031817582,In,3066712,0.197331536,0.774282638
10217858,2,3,3,3,Good,2.964659456,In,3047066,0.155301982,0.727834018
10218040,2,3,3,3,Good,3.265224722,In,3259,0.292483589,0.678006844
10218159,2,3,3,3,Good,2.759370531,In,15854,0.0919895,0.862027856
10223802,2,3,3,3,Good,3.440156248,In,3066198,0.309715405,0.696863021
10224412,3,3,3,3,Good,2.674770919,In,41819,0.058333355,0.747192529
10224667,3,3,2,3,Good,2.769552984,In,100191,0.330579285,0.701274439
10225357,2,3,3,3,Good,3.215110084,In,3066718,0.191916501,0.756637245
10225427,3,3,3,3,Good,2.205167042,In,5502,0.068515727,0.814558416
10225613,2,3,3,3,Good,2.267354714,In,6626,0.090504844,0.727450716
10226179,2,3,3,3,Good,1.624027663,In,5502,0.095466188,0.725824608
10227576,2,3,3,3,Good,1.493411373,In,5502,0.107257312,0.708625194
10227815,3,3,3,3,Good,2.219141049,In,5502,0.127623863,0.741697735
10228889,2,3,3,3,Good,1.746101775,In,5502,0.201367873,0.659375627
10230491,2,3,3,3,Good,2.85840215,In,202896,0.32975372,0.499440582
10231736,2,3,3,3,Good,1.781810364,In,5502,0.146651599,0.677405394
10244763,3,3,3,3,Good,2.190872594,In,10708,0.185231866,0.535360205
10246127,2,3,3,3,Good,1.911409721,In,202896,0.253596936,0.563614671
10246180,2,3,2,3,Good,2.59152289,In,3066715,0.150711515,0.835455041
10247482,2,3,3,3,Good,1.385143686,In,24072,0.165611028,0.829064769
10250383,2,3,2,3,Good,3.412569925,In,4485134,0.351814109,0.668551791
10251149,2,3,3,3,Good,2.367815274,In,24072,0.25655788,0.745379395
10251406,2,3,3,3,Good,3.057225583,In,15854,0.18465945,0.780508221
10251563,3,3,3,3,Good,3.097913221,In,8573,0.238764366,0.681621135
10251986,3,3,3,3,Good,2.056106728,In,6623,0.087465067,0.594864843
10252856,3,3,3,3,Good,2.819328764,In,41819,0.079539755,0.677088737
10253317,3,3,3,3,Good,2.08876277,In,767036,0.054122291,0.850491641
10253593,3,3,3,3,Good,2.958719342,In,8573,0.225361685,0.684995673
10254343,3,3,3,3,Good,2.887366931,In,8573,0.172993788,0.732176944
10254769,3,3,3,3,Good,2.23963694,In,8573,0.312183339,0.493686203
10254896,2,3,3,3,Good,1.653065161,In,5502,0.090728734,0.813697811
10256683,3,3,3,3,Good,2.987800546,In,3079009,0.230881116,0.653203948
10257675,3,3,3,3,Good,2.4762365,In,3079009,0.105654852,0.811154237
10258494,2,3,3,3,Good,2.895533888,In,3079007,0.133261658,0.821915
10258688,2,3,3,3,Good,2.502611934,In,15854,0.150036837,0.809723351
10269767,2,3,3,3,Good,2.159211073,In,6785,0.258133033,0.584052631
10270987,2,3,3,3,Good,2.258262671,In,2391,0.275841293,0.735290274
10271303,2,3,3,3,Good,2.013190842,In,3034829,0.177639044,0.753598373
10271974,2,3,3,3,Good,1.921021477,In,24072,0.370773552,0.613176121
10273115,2,3,3,3,Good,2.789837258,In,3066716,0.11612312,0.821787879
10273812,2,3,3,3,Good,3.081504091,In,3066712,0.150198879,0.803907772
10274079,2,3,3,3,Good,2.719045616,In,3066712,0.160691686,0.778811791
10276183,2,3,3,3,Good,1.974714157,In,5502,0.179225738,0.550116834
10277497,3,3,3,3,Good,2.678252849,In,8573,0.150843835,0.777801523
10279093,3,3,3,3,Good,2.265832176,In,8573,0.325957169,0.477368622
10279550,3,3,3,3,Good,2.214353882,In,3066715,0.278329909,0.670522693
10281016,3,3,3,3,Good,2.145768527,In,5502,0.15488899,0.695021997
10282003,3,3,3,3,Good,3.44078382,In,3079009,0.177633267,0.707810867
10286405,2,3,3,3,Good,2.382727509,In,3066718,0.326413455,0.567590125
10286905,3,3,3,3,Good,2.914032141,In,3079007,0.256235814,0.698595113
10288130,3,3,3,3,Good,2.326730957,In,767036,0.082335484,0.74546644
10288345,3,3,3,3,Good,3.022407599,In,3079007,0.32500071,0.562895257
10288652,2,3,3,3,Good,2.263284669,In,15854,0.280190668,0.673814893
10288880,2,3,3,3,Good,1.709407148,In,3089902,0.245160934,0.64344683
10288902,3,3,3,3,Good,2.429059726,In,767036,0.114837728,0.689073786
10288986,3,3,3,3,Good,2.901401866,In,3066716,0.113447535,0.85167942
