Table S8. The PRI result of 1909 true external FCOCs using the optimal Rat-QSTR model,,,,,,,,,,
CID,Score(MAE-LOO),Score(Proximity Train YObs Mean),Score(Similarity based AD),CompositeScore,PredictionQuality,YPred(Test),AD status,Closest Training Compound,Euclidean Distance,Generalized Jaccard Coeff.
9959594,2,3,3,3,Good,2.333579736,In,26,0.099371246,0.857739862
9959875,3,3,1,3,Good,2.471340706,Outside AD,63,0.563314743,0.498840061
9960000,3,3,3,3,Good,2.202331228,In,49,0.303999397,0.563274612
9960568,2,3,3,3,Good,3.13734729,In,47,0.326557878,0.708682443
9960772,3,3,1,3,Good,2.483593554,Outside AD,63,0.337401167,0.630864427
10000686,2,3,2,3,Good,3.33352014,In,70,0.366529306,0.538515453
10000703,2,3,3,3,Good,1.791501274,In,69,0.167017455,0.783395102
10000814,2,3,3,3,Good,3.005104172,In,70,0.230681281,0.62987077
10000986,3,3,3,3,Good,1.898761198,In,12,0.242598129,0.601846371
10002873,2,3,3,3,Good,2.310182568,In,10,0.275334544,0.703424761
10004535,2,3,3,3,Good,2.742356918,In,70,0.208642684,0.639331005
10004823,3,3,1,3,Good,3.414553951,Outside AD,63,0.332177792,0.615790867
10010734,3,3,3,3,Good,2.769930257,In,12,0.19378002,0.68069162
10017330,2,3,3,3,Good,2.637661683,In,80,0.211531712,0.779334663
10017560,2,3,3,3,Good,2.838053557,In,19,0.197927901,0.766030313
10018920,2,3,3,3,Good,2.604829327,In,44,0.207197403,0.144287968
10020127,2,3,3,3,Good,2.54098208,In,3,0.193181105,0.806146542
10020498,2,3,2,3,Good,2.315489649,In,8,0.332396183,0.339743585
10021221,2,3,3,3,Good,2.939489992,In,8,0.507249598,0.265198876
10021329,2,3,3,3,Good,2.311182513,In,13,0.183768728,0.41991695
10022405,2,3,3,3,Good,2.768360455,In,6,0.24679804,0.672655244
10022535,2,3,3,3,Good,2.086917432,In,59,0.249939464,0.654827261
10023643,2,3,3,3,Good,2.579735221,In,36,0.373359936,0.577793463
10025969,2,3,3,3,Good,2.231301208,In,8,0.251463335,0.499826071
10027670,2,3,3,3,Good,3.067375195,In,12,0.294242819,0.54040935
10027822,2,3,3,3,Good,2.854170889,In,78,0.12460651,0.882051697
10028817,2,3,3,3,Good,2.497166791,In,33,0.178801406,0.758242948
10029019,2,3,3,3,Good,2.149640615,In,33,0.072790577,0.897177585
10029233,2,3,3,3,Good,2.277241998,In,8,0.227879457,0.573927871
10030318,2,3,3,3,Good,3.250579822,In,55,0.404283099,0.532110382
10030862,2,3,3,3,Good,1.766031467,In,46,0.151802615,0.775382398
10031460,2,3,3,3,Good,2.68956135,In,49,0.171046112,0.692065569
10033569,2,3,3,3,Good,2.705693674,In,80,0.117339544,0.910403004
10039681,2,3,3,3,Good,3.056108267,In,79,0.152147311,0.839661519
10041733,2,3,3,3,Good,1.340510831,In,22,0.18741492,0.805619901
10041984,2,3,3,3,Good,2.676633228,In,79,0.062075995,0.930403085
10042859,3,3,2,3,Good,2.645844995,In,51,0.281317035,0.734371412
10043096,2,3,3,3,Good,1.979596866,In,49,0.228822127,0.500036742
10043107,2,3,3,3,Good,2.427745228,In,1,0.096220067,0.894286644
10043572,2,3,3,3,Good,1.569640231,In,10,0.224815555,0.775589648
10043580,2,3,3,3,Good,1.867034159,In,8,0.166166593,0.662559561
10044669,2,3,3,3,Good,1.941974564,In,31,0.230155967,0.729789664
10045131,3,3,3,3,Good,1.805270854,In,57,0.036029147,0.944804339
10045890,2,3,3,3,Good,2.733439773,In,8,0.299661612,0.366021519
10046628,3,3,2,3,Good,2.665416516,In,51,0.260455556,0.76420723
10046821,2,3,3,3,Good,2.32266216,In,59,0.157316499,0.759363928
10047223,2,3,3,3,Good,1.284305539,In,14,0.068935875,0.883563669
10048103,2,3,3,3,Good,2.605250311,In,56,0.219185153,0.867682151
10048547,2,3,3,3,Good,2.991198056,In,19,0.300195336,0.676244888
10049170,3,3,2,3,Good,2.300107979,In,63,0.274650435,0.720602809
10050223,2,3,3,3,Good,1.293004743,In,24,0.188522902,0.800838295
10050891,2,3,1,3,Good,3.394299262,Outside AD,63,0.312000257,0.610646303
10051686,2,3,3,3,Good,3.166386162,In,55,0.264685148,0.651148267
10051898,2,3,3,3,Good,2.732706033,In,55,0.170746437,0.782777374
10054148,3,3,3,3,Good,2.711438981,In,51,0.213602369,0.806154146
10055267,2,3,3,3,Good,3.347879389,In,19,0.329471695,0.65322124
10056995,3,3,3,3,Good,3.386429165,In,70,0.248861927,0.640553363
10060853,2,3,3,3,Good,2.631468433,In,19,0.341074908,0.709019032
10064085,2,3,3,3,Good,2.487460231,In,36,0.223967047,0.699424464
10066200,2,3,3,3,Good,3.410872691,In,37,0.382283028,0.516808863
10067986,2,3,3,3,Good,1.525119295,In,11,0.09763415,0.837144408
10068691,2,3,1,3,Good,2.951466787,Outside AD,91,0.281798201,0.717516002
10069211,2,3,2,3,Good,2.824537476,In,51,0.359733335,0.602114187
10069388,3,3,3,3,Good,2.748080865,In,79,0.104522982,0.880464138
10071226,3,3,2,3,Good,2.742228255,In,47,0.391162501,0.680757225
10071581,3,3,1,3,Good,2.09815035,Outside AD,51,0.40157023,0.690779309
10072214,2,3,3,3,Good,2.034496618,In,8,0.169515353,0.628006117
10072718,2,3,3,3,Good,1.672326289,In,17,0.14092925,0.778359844
10074132,2,3,3,3,Good,2.277707953,In,13,0.214309324,0.302482539
10074374,2,3,3,3,Good,2.00951016,In,3,0.145925836,0.860248606
10075407,3,3,3,3,Good,2.88138625,In,70,0.314130697,0.595442729
10075791,2,3,3,3,Good,2.161357387,In,3,0.243317329,0.746710232
10075832,2,3,3,3,Good,2.005096709,In,1,0.125920941,0.8589874
10077528,2,3,1,3,Good,2.907570343,Outside AD,12,0.533013972,0.148600217
10088356,2,3,3,3,Good,2.802060534,In,79,0.091666543,0.87547591
10089765,2,3,3,3,Good,3.115942047,In,70,0.189634124,0.728760287
10090426,2,3,3,3,Good,1.911091856,In,36,0.379137184,0.517141163
10090750,2,3,1,3,Good,3.255238779,Outside AD,91,0.430009813,0.600713982
10091963,2,3,1,3,Good,3.601437286,Outside AD,63,0.483096597,0.62135091
10092333,3,3,3,3,Good,2.280194899,In,3,0.163316099,0.813445434
10092969,2,3,3,3,Good,1.896792764,In,61,0.076312708,0.905989911
10093851,2,3,3,3,Good,2.437433953,In,8,0.237842322,0.513679826
10094049,2,3,3,3,Good,1.851195676,In,8,0.094175965,0.784910687
10094984,2,3,3,3,Good,1.991405627,In,19,0.132735949,0.867257647
10097909,3,3,2,3,Good,2.574983496,In,63,0.244055199,0.71314829
10098327,2,3,3,3,Good,1.806624684,In,13,0.148968584,0.599206998
10098795,2,3,3,3,Good,1.916217389,In,36,0.26495938,0.641698232
10099019,2,3,3,3,Good,3.123337564,In,49,0.251295401,0.524837925
10099514,2,3,3,3,Good,2.197871485,In,36,0.24364884,0.648086862
10100891,2,3,3,3,Good,2.704545423,In,36,0.248922175,0.72668829
10108393,3,3,1,3,Good,3.63775064,Outside AD,63,0.339972458,0.654095385
10109048,2,3,3,3,Good,1.417707205,In,17,0.083220775,0.882326172
10109556,3,3,3,3,Good,2.609731251,In,51,0.190843417,0.825413408
10109587,3,3,3,3,Good,2.438951995,In,80,0.289318439,0.692723573
10109825,2,3,3,3,Good,2.587337209,In,79,0.027188973,0.963022665
10110588,2,3,3,3,Good,3.386197625,In,55,0.283361462,0.633610649
10113159,3,3,3,3,Good,2.664979008,In,72,0.12442903,0.933996235
10114360,3,3,3,3,Good,2.478966756,In,72,0.115569688,0.90872342
10114394,3,3,3,3,Good,2.623045493,In,34,0.138441133,0.895841492
10116208,3,3,3,3,Good,2.18672118,In,3,0.187519519,0.8042268
10116209,3,3,3,3,Good,3.053147558,In,51,0.301325943,0.702657011
10116836,2,3,3,3,Good,2.862708082,In,51,0.332239768,0.669683434
10117583,3,3,3,3,Good,1.992126042,In,12,0.157053734,0.754138342
10118533,3,3,3,3,Good,1.877291579,In,46,0.09730415,0.886854541
10120390,2,3,3,3,Good,2.692727672,In,44,0.322052831,-0.081206011
10122509,2,3,3,3,Good,2.257942122,In,8,0.290872964,0.366725626
10122651,3,3,1,3,Good,3.588288891,Outside AD,63,0.342280946,0.581238851
10122902,3,3,2,3,Good,2.714206621,In,63,0.140632962,0.868662358
10123476,3,2,1,3,Good,4.319430414,Outside AD,63,0.320323739,0.710365552
10127387,2,3,3,3,Good,3.264381974,In,70,0.171056073,0.782506994
10129209,2,3,3,3,Good,3.006660885,In,70,0.174273916,0.730730088
10131842,2,3,2,3,Good,2.270881004,In,44,0.266849756,-0.430591821
10132113,3,3,1,3,Good,2.493771398,Outside AD,63,0.439746468,0.503974712
10132157,3,3,3,3,Good,2.907161722,In,47,0.093198364,0.932627897
10132245,2,3,2,3,Good,3.133179123,In,91,0.34299352,0.700230927
10133725,2,3,3,3,Good,3.319311947,In,55,0.261714362,0.645663209
10133743,3,3,3,3,Good,2.487809113,In,51,0.175337653,0.864795195
10133931,2,3,3,3,Good,2.875570969,In,70,0.232572602,0.553326137
10134242,2,3,3,3,Good,2.966149476,In,19,0.334779935,0.677127079
10135193,2,3,2,3,Good,2.538824997,In,91,0.316870564,0.743499038
10136464,2,3,3,3,Good,2.40663998,In,36,0.228949212,0.719074661
10136563,2,3,2,3,Good,2.432791382,In,44,0.390301076,-0.114537374
10136970,2,3,3,3,Good,2.82547276,In,44,0.268212608,0.159305545
10137056,2,3,3,3,Good,2.994368607,In,1,0.238699272,0.779748457
10137508,3,3,3,3,Good,3.213130813,In,47,0.263001298,0.842943523
10138342,2,3,3,3,Good,2.184444958,In,70,0.215015377,0.725009522
10138381,2,3,3,3,Good,1.909084508,In,36,0.262721574,0.652522861
10139528,2,3,3,3,Good,1.417975181,In,17,0.093516877,0.88415609
10139687,2,3,3,3,Good,1.807133436,In,36,0.266612298,0.643713171
10140398,2,3,3,3,Good,3.585524846,In,36,0.393470642,0.61786144
10140399,2,3,3,3,Good,2.349747636,In,13,0.218337351,0.363415371
10140561,3,3,3,3,Good,2.380379485,In,72,0.133608604,0.907015097
10141259,2,3,2,3,Good,2.9548137,In,91,0.366193258,0.698213945
10142259,2,3,3,3,Good,2.732729336,In,79,0.095356364,0.885831004
10142746,3,3,2,3,Good,2.436538313,In,91,0.34022531,0.693344223
10143481,3,3,1,3,Good,2.555474422,Outside AD,51,0.433389486,0.617145613
10145340,3,3,3,3,Good,2.245173397,In,56,0.213727708,0.8619434
10146511,3,2,1,3,Good,3.96681096,Outside AD,70,0.373071907,0.466551521
10146784,2,3,3,3,Good,2.819129276,In,79,0.148107526,0.835734155
10150027,2,3,3,3,Good,3.294773234,In,56,0.204562265,0.834803852
10150215,3,3,1,3,Good,3.140671856,Outside AD,63,0.248627603,0.687010351
10151466,2,3,3,3,Good,1.96031339,In,8,0.184471436,0.568792075
10151872,3,3,1,3,Good,3.600575107,Outside AD,63,0.388880522,0.598970712
10152326,3,3,2,3,Good,3.19567825,In,63,0.327957253,0.679235103
10152384,2,3,3,3,Good,1.738927311,In,13,0.15897246,0.537340807
10152385,3,2,1,3,Good,4.00235031,Outside AD,70,0.317062598,0.496653758
10155765,3,3,3,3,Good,3.066306434,In,49,0.205295716,0.548099513
10156417,2,3,3,3,Good,2.106291813,In,8,0.265758898,0.385507043
10156418,2,3,3,3,Good,2.305889537,In,44,0.290194698,-0.033722476
10157727,2,3,3,3,Good,2.292170294,In,44,0.305111585,-0.032409865
10159439,3,3,3,3,Good,2.317995428,In,57,0.174728707,0.756799965
10159730,3,3,1,3,Good,3.554141733,Outside AD,63,0.231215248,0.726951686
10161717,2,3,1,3,Good,3.296745038,Outside AD,63,0.274790684,0.701202292
10162746,2,3,1,3,Good,3.074758231,Outside AD,63,0.466731966,0.634977345
10163991,2,3,3,3,Good,3.220096121,In,70,0.232936628,0.60440797
10164339,3,3,3,3,Good,2.334938882,In,72,0.157046792,0.887139603
10164599,2,3,3,3,Good,2.152531024,In,3,0.256221544,0.753867282
10165608,2,3,3,3,Good,2.481923627,In,36,0.108316218,0.817365137
10166052,2,3,3,3,Good,1.331099861,In,17,0.044041841,0.930978601
10168443,3,3,1,3,Good,2.25692474,Outside AD,51,0.31719097,0.738141478
10168522,2,3,3,3,Good,2.439130767,In,12,0.250598723,0.67208004
10171889,3,3,3,3,Good,2.969248043,In,51,0.278464461,0.781670833
10177229,2,3,3,3,Good,2.96367847,In,55,0.204745266,0.733750157
10178878,3,3,3,3,Good,2.974082794,In,80,0.222358551,0.774443438
10179433,2,3,3,3,Good,2.192718455,In,3,0.105709748,0.882514789
10179885,2,3,3,3,Good,2.095734827,In,8,0.255029368,0.466949283
10181414,2,3,3,3,Good,3.482039733,In,87,0.294641893,0.648316238
10181953,2,3,3,3,Good,3.253737097,In,80,0.262786075,0.733654946
10182422,2,3,3,3,Good,2.361349,In,3,0.148751057,0.814304579
10183018,2,3,1,3,Good,2.956749025,Outside AD,63,0.335094788,0.67957379
10183968,2,3,3,3,Good,2.660667323,In,80,0.213172656,0.768256451
10184297,3,3,3,3,Good,3.286119287,In,47,0.314030442,0.760322132
10184881,2,3,3,3,Good,3.25213046,In,70,0.294686538,0.51127694
10185281,3,3,1,3,Good,2.383120794,Outside AD,91,0.493525491,0.544693555
10185899,3,3,1,3,Good,3.126328465,Outside AD,91,0.388971846,0.634137534
10187406,2,3,1,3,Good,2.739145488,Outside AD,91,0.196077534,0.86336859
10187438,3,3,2,3,Good,3.284492284,In,63,0.268278657,0.723826643
10187454,2,3,3,3,Good,2.147587438,In,3,0.187146798,0.806777435
10187640,3,3,1,3,Good,2.575306392,Outside AD,63,0.356463986,0.680790106
10187756,3,3,3,3,Good,2.761936774,In,72,0.30426911,0.810794778
10187934,2,3,3,3,Good,2.998571563,In,34,0.196302628,0.841171408
10188456,3,3,3,3,Good,3.224912442,In,80,0.32546988,0.678950053
10188532,2,3,3,3,Good,2.323037309,In,19,0.210237571,0.752168055
10188533,2,3,3,3,Good,2.853345155,In,70,0.214626175,0.616687501
10190305,2,3,3,3,Good,3.314339901,In,70,0.212372182,0.543788219
10193588,2,3,2,3,Good,3.287687617,In,1,0.297859451,0.75605696
10193892,2,3,2,3,Good,2.96282694,In,44,0.378306892,-0.258171263
10193913,3,3,1,3,Good,3.477875796,Outside AD,63,0.219432731,0.753862224
10194975,2,3,3,3,Good,2.537980208,In,8,0.228644491,0.57248456
10195609,2,3,1,3,Good,2.284091693,Outside AD,12,0.552312133,0.298757788
10196037,2,3,3,3,Good,1.671151001,In,8,0.043570668,0.906287191
10196461,3,3,3,3,Good,1.90912535,In,33,0.147426618,0.814702109
10196685,2,3,3,3,Good,1.397200791,In,18,0.174987951,0.752086022
10201084,2,3,3,3,Good,3.063276005,In,79,0.200921055,0.759554759
10201405,2,3,3,3,Good,2.982358197,In,80,0.216918709,0.794722889
10202130,3,3,3,3,Good,2.40548474,In,12,0.153438978,0.719728048
10202218,2,3,2,3,Good,3.226996249,In,70,0.443021665,0.226333801
10202457,2,3,3,3,Good,1.690769064,In,8,0.135683824,0.724036188
10204703,3,3,3,3,Good,2.271436321,In,72,0.18332494,0.86276193
10204727,3,3,3,3,Good,2.604813006,In,34,0.136125511,0.902130062
10205566,3,3,3,3,Good,2.448920459,In,80,0.296338074,0.683652135
10206072,2,3,3,3,Good,2.5346765,In,12,0.295715639,0.528774042
10206195,2,3,3,3,Good,2.914862932,In,80,0.218902076,0.788978492
10206430,2,3,3,3,Good,3.514144376,In,80,0.315071649,0.696816367
10206892,2,3,3,3,Good,3.466795978,In,80,0.258139456,0.733545868
10208575,2,3,3,3,Good,2.131510959,In,44,0.240683141,-0.153064882
10208859,2,3,3,3,Good,2.097781137,In,8,0.258052261,0.408538008
10210006,3,3,1,3,Good,3.08968485,Outside AD,63,0.1351892,0.847860852
10210298,3,3,1,3,Good,3.098380436,Outside AD,63,0.106260021,0.902320469
10212091,2,3,3,3,Good,2.865674064,In,49,0.286508982,0.461281524
10217132,2,3,3,3,Good,2.302984145,In,8,0.334900127,0.506645918
10217228,2,3,3,3,Good,2.199578871,In,36,0.177937332,0.761365839
10217438,2,3,3,3,Good,2.199578871,In,36,0.177937332,0.761365839
10218204,2,3,2,3,Good,2.584337438,In,91,0.363493943,0.691551865
10219092,2,3,2,3,Good,2.607324677,In,91,0.420109711,0.626418065
10221172,3,3,2,3,Good,2.662855249,In,51,0.259047915,0.775010382
10222277,3,3,3,3,Good,2.361520769,In,78,0.116720734,0.888106871
10224086,2,3,3,3,Good,1.313165251,In,17,0.034462807,0.945105612
10224087,3,3,3,3,Good,2.31218656,In,12,0.231020751,0.740264209
10225504,2,3,3,3,Good,2.981818741,In,37,0.31895139,0.673513215
10226639,3,3,3,3,Good,3.261079167,In,70,0.2538424,0.676530594
10227220,2,3,2,3,Good,2.564737259,In,91,0.314916105,0.749672535
10227535,3,2,3,3,Good,3.742270623,In,49,0.358467825,0.579830088
10227783,2,3,3,3,Good,2.228911277,In,36,0.181226475,0.712277101
10227951,3,3,3,3,Good,2.537984585,In,34,0.290528206,0.747068536
10228420,2,3,3,3,Good,2.484315706,In,36,0.259247512,0.657505244
10229054,2,3,3,3,Good,3.020552234,In,1,0.409232495,0.617788492
10231981,3,3,3,3,Good,2.48576047,In,3,0.287767479,0.677181144
10233227,3,3,3,3,Good,1.846107672,In,10,0.329085552,0.661607066
10237068,2,3,3,3,Good,2.363522901,In,6,0.068650416,0.90652946
10239083,2,3,3,3,Good,1.710023615,In,13,0.174649526,0.508021733
10244874,2,3,3,3,Good,3.087244036,In,36,0.286777186,0.643550519
10246893,2,3,3,3,Good,2.324013707,In,8,0.212192416,0.481739994
10247413,2,3,3,3,Good,2.107438909,In,8,0.266835757,0.382402857
10248197,2,3,3,3,Good,2.127912966,In,33,0.160183432,0.777573
10251988,3,2,1,3,Good,3.912213743,Outside AD,63,0.530741426,0.629188413
10254458,3,3,1,3,Good,3.03645661,Outside AD,63,0.135593184,0.860667673
10254569,2,3,3,3,Good,2.786920084,In,63,0.247456274,0.714442793
10258794,2,3,3,3,Good,2.218208134,In,26,0.135226904,0.799446216
10258810,2,3,3,3,Good,2.842372123,In,6,0.262313083,0.609064061
10263164,2,3,3,3,Good,3.375603807,In,79,0.22865735,0.722505769
10266709,2,3,3,3,Good,2.567769416,In,36,0.243418648,0.708819383
10269651,3,3,3,3,Good,2.786146204,In,51,0.249998581,0.770491593
10269956,3,2,3,3,Good,3.96298253,In,87,0.357353506,0.574017895
10274131,2,3,3,3,Good,2.542798119,In,78,0.160704933,0.81174539
10275072,2,3,3,3,Good,1.609271065,In,14,0.152175419,0.735387631
10275258,2,3,3,3,Good,2.086084651,In,8,0.319492314,0.600998987
10275387,2,3,3,3,Good,3.39739338,In,72,0.252794361,0.775408831
10277395,2,3,3,3,Good,2.46577242,In,70,0.212833617,0.593534075
10279644,3,3,3,3,Good,2.394385938,In,79,0.155974736,0.801658121
10280067,2,3,3,3,Good,2.219499341,In,59,0.073326225,0.85800378
10280115,3,3,1,3,Good,2.225017987,Outside AD,51,0.398316861,0.698339821
10280546,2,3,3,3,Good,2.415732716,In,8,0.211082685,0.672060216
10282004,2,3,2,3,Good,2.252500123,In,8,0.372984874,0.313132208
10286784,3,3,3,3,Good,2.301590291,In,51,0.194953807,0.757719183
10286785,2,3,2,3,Good,3.570963361,In,91,0.396449305,0.655299272
10288570,2,3,1,3,Good,2.993309586,Outside AD,44,0.316108833,-1.780195749
10289359,2,3,3,3,Good,1.567974029,In,10,0.2606421,0.694838835
10292443,2,3,2,3,Good,2.60093076,In,51,0.437039332,0.579459416
10292564,3,2,3,3,Good,4.004202381,In,47,0.389392681,0.671196447
10292860,2,3,3,3,Good,2.232445875,In,37,0.166578,0.818736135
10292861,2,3,3,3,Good,2.999009474,In,80,0.224944524,0.782569739
10295818,2,3,3,3,Good,2.877077569,In,37,0.314783807,0.680774199
10295819,2,3,3,3,Good,2.424959408,In,12,0.268824956,0.552749838
10296275,2,3,3,3,Good,2.321065344,In,13,0.211370672,0.214510971
10297198,2,3,3,3,Good,1.506731926,In,28,0.100686447,0.910207036
10297273,2,3,1,3,Good,2.832769313,Outside AD,63,0.536616199,0.566446589
10297665,2,3,3,3,Good,2.971056366,In,8,0.371727514,0.389404485
10297902,3,3,2,3,Good,1.945897899,In,51,0.248894867,0.738167684
10298511,2,3,3,3,Good,1.570798673,In,46,0.078276288,0.905759762
10299043,2,3,3,3,Good,3.589357128,In,47,0.345745486,0.664363759
10299062,2,3,2,3,Good,2.469748039,In,44,0.324073084,-0.354967511
10299304,3,3,3,3,Good,2.619632773,In,79,0.130071865,0.841999918
10299369,2,3,3,3,Good,2.004487249,In,3,0.168285231,0.828006525
10299615,2,3,1,3,Good,2.519086863,Outside AD,63,0.640109292,0.521120112
10299790,2,3,3,3,Good,2.403152975,In,8,0.221047859,0.531510914
10300855,2,3,3,3,Good,1.91854595,In,8,0.203101981,0.608767274
10303105,2,3,3,3,Good,2.32346711,In,79,0.174846637,0.839925578
10303642,2,3,3,3,Good,2.265971718,In,33,0.145439265,0.79302785
10303681,2,3,3,3,Good,2.998057234,In,55,0.235226684,0.698492765
10303709,2,3,2,3,Good,2.681951248,In,49,0.480558352,0.341224446
10305411,2,3,3,3,Good,2.6943895,In,70,0.20080784,0.612337067
10308660,2,3,3,3,Good,2.023597312,In,8,0.209731089,0.51666108
10308857,2,3,3,3,Good,2.730437363,In,49,0.235862071,0.515952747
10309690,2,3,3,3,Good,3.130357504,In,49,0.268183713,0.502333187
10311016,2,3,2,3,Good,2.994092616,In,44,0.354306068,-0.309823651
10311460,2,3,3,3,Good,3.314555715,In,79,0.264582315,0.672194526
10311938,2,3,3,3,Good,3.297149553,In,87,0.318846444,0.63416365
10314051,2,3,3,3,Good,2.537536658,In,31,0.241421166,0.671562723
10314415,2,3,3,3,Good,2.668135735,In,1,0.181786554,0.78619358
10316940,2,3,3,3,Good,3.138752212,In,72,0.184365214,0.825666037
10317484,2,3,3,3,Good,2.90534062,In,79,0.172889338,0.795960349
10317864,2,3,3,3,Good,2.081897773,In,51,0.288036789,0.702178492
10319685,2,3,3,3,Good,2.181062039,In,3,0.243730544,0.745812173
10319806,3,3,1,3,Good,3.420937053,Outside AD,63,0.465796276,0.509954799
10320419,2,3,3,3,Good,2.878443343,In,36,0.390147661,0.594903822
10321076,2,3,3,3,Good,1.495249358,In,11,0.245525827,0.571718875
10321081,2,3,3,3,Good,1.692433008,In,31,0.158657106,0.78858764
10322905,2,3,3,3,Good,2.373561169,In,78,0.168104307,0.807472986
10324137,2,3,3,3,Good,2.749927926,In,70,0.217763493,0.576412328
10324271,2,3,3,3,Good,3.393663077,In,87,0.380474928,0.56563804
10327530,2,3,3,3,Good,1.721458229,In,46,0.164041294,0.755037265
10334090,2,3,2,3,Good,3.564021445,In,58,0.455288584,0.689805999
10335783,2,3,3,3,Good,3.170637344,In,70,0.268725017,0.578959651
10337543,2,3,3,3,Good,2.686896081,In,12,0.196370788,0.647314393
10338440,2,3,3,3,Good,2.695569483,In,79,0.098224207,0.878422071
10341055,2,3,3,3,Good,2.731666653,In,56,0.17109084,0.85887715
10342085,2,3,3,3,Good,3.380783933,In,56,0.300661524,0.78330146
10342442,2,3,3,3,Good,2.030350874,In,51,0.287180276,0.784872076
10344432,2,3,3,3,Good,2.926955324,In,80,0.189327349,0.828303331
10347102,2,3,3,3,Good,2.147428524,In,13,0.230998207,0.229439165
10347257,3,3,1,3,Good,2.76462777,Outside AD,63,0.347196897,0.566575202
10347479,2,3,3,3,Good,3.006697111,In,36,0.314021237,0.490314032
10349393,2,3,3,3,Good,2.862089439,In,37,0.261830497,0.739230366
10351066,2,3,3,3,Good,2.979406118,In,78,0.198582423,0.78101933
10355231,2,3,3,3,Good,3.351942893,In,6,0.342441401,0.465743117
10355232,3,3,3,3,Good,2.497035228,In,79,0.135232027,0.839427756
10357078,2,3,3,3,Good,3.003878847,In,12,0.262090634,0.57972103
10360194,2,3,2,3,Good,2.687817799,In,51,0.436282805,0.56497355
10361732,2,3,3,3,Good,3.123302146,In,79,0.161298605,0.80710863
10361788,2,3,1,3,Good,2.987321895,Outside AD,63,0.421769303,0.625235079
10363048,2,3,3,3,Good,2.639776949,In,79,0.039342748,0.951635655
10364034,2,3,3,3,Good,1.976510368,In,33,0.078452842,0.882178378
10365247,2,3,3,3,Good,2.317220315,In,13,0.213474285,0.354207153
10365829,2,3,3,3,Good,2.764699034,In,36,0.440695264,0.464137863
10368697,3,3,1,3,Good,2.236515942,Outside AD,51,0.399735655,0.691109109
10368732,2,3,3,3,Good,2.986165096,In,79,0.227512738,0.789572157
10368944,2,3,3,3,Good,2.157605438,In,8,0.121642559,0.72489106
10372522,2,3,3,3,Good,2.694880696,In,70,0.206275732,0.6003276
10379298,2,3,3,3,Good,1.858215005,In,8,0.170698677,0.666714077
10382395,2,3,3,3,Good,2.495876387,In,8,0.2180244,0.615582263
10387525,2,3,3,3,Good,3.042439484,In,72,0.090113388,0.940222709
10387801,2,3,3,3,Good,2.064078391,In,8,0.168398756,0.620662242
10390455,2,3,3,3,Good,2.414959173,In,44,0.306864836,-0.048346356
10390647,3,3,3,3,Good,3.167728403,In,49,0.263660329,0.598017327
10400456,2,3,3,3,Good,2.313769729,In,91,0.41847276,0.623377066
10402511,2,3,3,3,Good,2.716532051,In,80,0.054159002,0.965494016
10404212,3,3,1,3,Good,3.230604447,Outside AD,63,0.208609699,0.841905295
10405091,2,3,3,3,Good,2.817418506,In,12,0.206214095,0.652803964
10406333,3,3,3,3,Good,1.866629708,In,46,0.077355867,0.891928298
10406522,2,3,3,3,Good,1.658702337,In,31,0.190497086,0.701270629
10408428,2,3,3,3,Good,1.649375183,In,31,0.177905589,0.762684828
10408433,2,3,3,3,Good,2.526234564,In,70,0.311195594,0.514389946
10409277,2,3,1,3,Good,3.133323275,Outside AD,44,0.457055399,-0.473841589
10410833,3,3,3,3,Good,2.103238834,In,3,0.191950204,0.797302012
10412287,2,3,3,3,Good,2.712770156,In,36,0.233170289,0.689714111
10412933,2,3,3,3,Good,3.314422929,In,37,0.369155582,0.516566152
10413582,2,3,3,3,Good,2.350692948,In,6,0.058456704,0.916707752
10414598,2,3,3,3,Good,3.324635689,In,87,0.307670502,0.650032488
10417140,2,3,3,3,Good,2.377729898,In,8,0.181341529,0.638958359
10417929,2,3,3,3,Good,3.602229083,In,36,0.370821513,0.475345471
10422671,2,3,3,3,Good,2.03554845,In,8,0.232364364,0.6079215
10424193,2,3,3,3,Good,2.285958522,In,8,0.300476044,0.408606607
10425668,2,3,3,3,Good,2.468572535,In,59,0.129573259,0.747253003
10431092,2,3,3,3,Good,2.945727593,In,47,0.276153788,0.759156584
10431797,2,3,3,3,Good,3.13912692,In,55,0.244503381,0.686033201
10433453,2,3,1,3,Good,2.61640141,Outside AD,91,0.349543664,0.675083963
10433966,2,3,3,3,Good,2.924263955,In,72,0.206211553,0.838052397
10434382,2,3,3,3,Good,1.935760364,In,69,0.225334861,0.767024713
10435205,3,3,3,3,Good,1.78969249,In,4,0.092017075,0.900764016
10436264,2,3,3,3,Good,2.173819552,In,78,0.137142822,0.865875945
10436465,2,3,3,3,Good,2.292261456,In,78,0.18867249,0.778970969
10436959,2,3,3,3,Good,2.33344439,In,55,0.035341086,0.949163917
10437758,2,3,3,3,Good,2.531252483,In,3,0.319039902,0.688324686
10438956,3,3,3,3,Good,3.473057483,In,63,0.343394013,0.623760892
10439014,2,3,3,3,Good,2.110387809,In,12,0.188162914,0.758260251
10439609,2,3,3,3,Good,2.440923794,In,1,0.227136482,0.828444706
10451809,2,3,1,3,Good,3.121435825,Outside AD,56,0.457184132,0.689663415
10452242,2,3,3,3,Good,3.572034308,In,80,0.325775991,0.682483184
